studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,Block,entryType,Grain.test.weight...g.l.CO_321.0001210,Grain.yield...kg.ha.CO_321.0001218,Plant.height...cm.CO_321.0001301
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433923,DH20SRW04-029,plot,1469478,SRWObs_2022_BLAVA_1024,1,1,1024,1,115,2,test,786.4693253,5846.199654,99.06
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1385202,19VTK20-195,plot,1469262,SRWObs_2022_BLAVA_1025,1,1,1025,1,116,3,test,799.3411637,5160.598935,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433213,VA22FHB-26,plot,1469561,SRWObs_2022_BLAVA_1026,1,1,1026,1,117,3,test,754.2897293,4545.695359,104.14
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433950,VA22W-342,plot,1469356,SRWObs_2022_BLAVA_1027,1,1,1027,1,118,3,test,782.6077738,4123.304127,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434464,VA22FHB-117,plot,1469481,SRWObs_2022_BLAVA_1028,1,1,1028,1,119,3,test,763.3000162,6298.891281,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1385669,VA22FHB-118,plot,1469785,SRWObs_2022_BLAVA_1029,1,1,1029,1,120,3,test,755.5769131,4858.55564,91.44
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1385434,DH20SRW05-034,plot,1469717,SRWObs_2022_BLAVA_1030,1,1,1030,1,121,3,test,764.5872,4950.157552,91.44
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1386848,VA22W-310,plot,1469711,SRWObs_2022_BLAVA_1031,1,1,1031,1,122,3,test,719.5357657,4604.943093,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432502,VA22W-129,plot,1469484,SRWObs_2022_BLAVA_1032,1,1,1032,1,123,3,test,711.8126626,4079.939393,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432859,19VTK14-166,plot,1469779,SRWObs_2022_BLAVA_1033,1,1,1033,1,124,3,test,774.8846707,5216.842457,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1386790,DH20SRW03-064,plot,1469350,SRWObs_2022_BLAVA_1034,1,1,1034,1,125,3,test,786.4693253,6639.462817,81.28
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1431717,VA22W-239,plot,1469667,SRWObs_2022_BLAVA_1035,1,1,1035,1,126,3,test,746.5666263,5705.001979,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433986,17YR0347-2-2-4,plot,1469227,SRWObs_2022_BLAVA_1070,1,1,1070,2,92,1,test,765.8743839,5561.61917,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434265,VA22W-82,plot,1469206,SRWObs_2022_BLAVA_1069,1,1,1069,2,93,1,test,715.6742142,5353.595758,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1385184,VA22W-152,plot,1469277,SRWObs_2022_BLAVA_1068,1,1,1068,2,94,1,test,759.4384647,5097.800014,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434549,VA22W-203,plot,1469522,SRWObs_2022_BLAVA_1067,1,1,1067,2,95,1,test,741.4178909,5629.236057,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433663,VA22W-155,plot,1469312,SRWObs_2022_BLAVA_1066,1,1,1066,2,96,1,test,738.8435232,5443.7564,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1382990,19VTK5-142,plot,1469619,SRWObs_2022_BLAVA_1065,1,1,1065,2,97,1,test,756.864097,5239.707263,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433158,VA22W-43,plot,1469397,SRWObs_2022_BLAVA_1064,1,1,1064,2,98,1,test,745.2794424,4793.583754,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432591,VA22W-161,plot,1469782,SRWObs_2022_BLAVA_1063,1,1,1063,2,99,1,test,724.684501,5483.305863,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434628,19VTK20-11,plot,1469507,SRWObs_2022_BLAVA_1062,1,1,1062,2,100,1,test,776.1718546,5428.477892,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1387109,DH20SRW03-044,plot,1469752,SRWObs_2022_BLAVA_1061,1,1,1061,2,101,1,test,791.6180606,5331.136344,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1383262,DH19SRW09-073,plot,1469751,SRWObs_2022_BLAVA_1060,1,1,1060,2,102,1,test,769.7359354,5880.793993,96.52
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1386870,VA22W-292,plot,1469774,SRWObs_2022_BLAVA_1059,1,1,1059,2,103,1,test,716.961398,4678.714134,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1385906,VA22W-355,plot,1469514,SRWObs_2022_BLAVA_1058,1,1,1058,2,104,2,test,756.864097,4345.649257,78.74
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434357,19VTK1-2,plot,1469181,SRWObs_2022_BLAVA_1057,1,1,1057,2,105,2,test,777.4590384,4395.195246,73.66
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1386657,VA22W-350,plot,1469673,SRWObs_2022_BLAVA_1056,1,1,1056,2,106,2,test,765.8743839,4850.166025,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432632,19VTK20-67,plot,1469274,SRWObs_2022_BLAVA_1055,1,1,1055,2,107,2,test,767.1615677,6046.509565,104.14
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433698,18VDH-FHB-MAS11-259-4-2,plot,1469759,SRWObs_2022_BLAVA_1054,1,1,1054,2,108,2,test,751.7153616,5332.415014,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1431812,VA22W-80,plot,1469421,SRWObs_2022_BLAVA_1053,1,1,1053,2,109,2,test,764.5872,6570.047385,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432354,VA22FHB-92,plot,1469173,SRWObs_2022_BLAVA_1052,1,1,1052,2,110,2,test,785.1821414,5171.56027,91.44
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1384936,VA22W-252,plot,1469392,SRWObs_2022_BLAVA_1051,1,1,1051,2,111,2,test,773.5974869,5642.775196,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1386373,VA22W-372,plot,1469387,SRWObs_2022_BLAVA_1050,1,1,1050,2,112,2,test,742.7050748,4691.495031,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433224,VA22W-194,plot,1469412,SRWObs_2022_BLAVA_1049,1,1,1049,2,113,2,test,713.0998465,4147.225827,81.28
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432270,VA22W-346,plot,1469176,SRWObs_2022_BLAVA_1048,1,1,1048,2,114,2,test,764.5872,5166.290732,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432904,VA22FHB-142,plot,1469738,SRWObs_2022_BLAVA_1047,1,1,1047,2,115,2,test,755.5769131,5368.700328,96.52
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1384285,19VTK14-22,plot,1469196,SRWObs_2022_BLAVA_1046,1,1,1046,2,116,3,test,789.0436929,4578.528484,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1384421,19VTK14-71,plot,1469589,SRWObs_2022_BLAVA_1045,1,1,1045,2,117,3,test,777.4590384,5332.785563,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434637,VA22W-345,plot,1469163,SRWObs_2022_BLAVA_1044,1,1,1044,2,118,3,test,790.3308768,4665.454842,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434039,VA22FHB-99,plot,1469472,SRWObs_2022_BLAVA_1043,1,1,1043,2,119,3,test,738.8435232,4606.045062,91.44
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432872,VA22FHB-98,plot,1469742,SRWObs_2022_BLAVA_1042,1,1,1042,2,120,3,test,747.8538101,5236.553449,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1382753,19VTK1-41,plot,1469505,SRWObs_2022_BLAVA_1041,1,1,1041,2,121,3,test,777.4590384,4649.527874,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1382492,VA22W-51,plot,1469504,SRWObs_2022_BLAVA_1040,1,1,1040,2,122,3,test,711.8126626,5849.004488,91.44
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432508,VA22FHB-11,plot,1469446,SRWObs_2022_BLAVA_1039,1,1,1039,2,123,3,test,765.8743839,5085.124198,96.52
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434346,VA22FHB-16,plot,1469748,SRWObs_2022_BLAVA_1038,1,1,1038,2,124,3,test,742.7050748,4986.715524,99.06
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1431906,VA22W-327,plot,1469477,SRWObs_2022_BLAVA_1037,1,1,1037,2,125,3,test,731.1204202,4120.083946,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432967,VA22FHB-162,plot,1469343,SRWObs_2022_BLAVA_1036,1,1,1036,2,126,3,test,734.9819717,4485.266845,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433888,19VTK5-4,plot,1469224,SRWObs_2022_BLAVA_1071,1,1,1071,3,92,1,test,737.5563394,5709.357864,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1383700,18VDH-FHB-MAS14-336-4-4,plot,1469281,SRWObs_2022_BLAVA_1072,1,1,1072,3,93,1,test,715.6742142,5356.160841,81.28
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1383929,VA22W-215,plot,1469195,SRWObs_2022_BLAVA_1073,1,1,1073,3,94,1,test,771.0231192,5232.690338,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1382762,16VT03-2-6-3-1,plot,1469562,SRWObs_2022_BLAVA_1074,1,1,1074,3,95,1,test,765.8743839,4276.786054,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432686,18VDH-FHB-MAS10-236-2-1,plot,1469177,SRWObs_2022_BLAVA_1075,1,1,1075,3,96,1,test,723.3973172,5168.421112,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1385517,VA22W-32,plot,1469470,SRWObs_2022_BLAVA_1076,1,1,1076,3,97,1,test,716.961398,5901.127452,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434066,19VTK14-5,plot,1469268,SRWObs_2022_BLAVA_1077,1,1,1077,3,98,1,test,671.9099636,3562.383449,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434592,VA22FHB-151,plot,1469135,SRWObs_2022_BLAVA_1078,1,1,1078,3,99,1,test,762.0128323,5452.26271,96.52
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432563,16VT03-2-6-3-2,plot,1469423,SRWObs_2022_BLAVA_1079,1,1,1079,3,100,1,test,758.1512808,4199.924524,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1431957,VA22W-363,plot,1469349,SRWObs_2022_BLAVA_1080,1,1,1080,3,101,1,test,773.5974869,5321.957791,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434280,VA22W-56,plot,1469355,SRWObs_2022_BLAVA_1081,1,1,1081,3,102,1,test,750.4281778,5018.104338,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433150,VA22W-360,plot,1469133,SRWObs_2022_BLAVA_1082,1,1,1082,3,103,1,test,742.7050748,5217.866168,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434010,VA22W-78,plot,1469409,SRWObs_2022_BLAVA_1083,1,1,1083,3,104,2,test,774.8846707,6084.433037,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1284636,15VDH-FHB-MAS33-13,plot,1469714,SRWObs_2022_BLAVA_1084,1,1,1084,3,105,2,test,772.310303,6525.188564,91.44
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1382884,DH20SRW01-058,plot,1469307,SRWObs_2022_BLAVA_1085,1,1,1085,3,106,2,test,756.864097,6470.391841,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433903,VA22W-16,plot,1469699,SRWObs_2022_BLAVA_1086,1,1,1086,3,107,2,test,714.3870303,5413.321888,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434467,VA22FHB-84,plot,1469145,SRWObs_2022_BLAVA_1087,1,1,1087,3,108,2,test,767.1615677,5818.617816,99.06
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434491,19VTK11-183,plot,1469158,SRWObs_2022_BLAVA_1088,1,1,1088,3,109,2,test,771.0231192,4588.295491,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433403,19VTK5-13,plot,1469398,SRWObs_2022_BLAVA_1089,1,1,1089,3,110,2,test,763.3000162,5226.20822,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1386582,VA16W-4_PM-CK,plot,1469378,SRWObs_2022_BLAVA_1090,1,1,1090,3,111,2,test,747.8538101,4127.740483,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1382561,VA22W-89,plot,1469374,SRWObs_2022_BLAVA_1091,1,1,1091,3,112,2,test,747.8538101,5556.847385,93.98
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433064,19VTK15-32,plot,1469162,SRWObs_2022_BLAVA_1092,1,1,1092,3,113,2,test,772.310303,5882.042798,88.9
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1384759,DH20SRW02-026,plot,1469432,SRWObs_2022_BLAVA_1093,1,1,1093,3,114,2,test,782.6077738,5579.677071,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432978,19VDH-FHB-MAS03-25,plot,1469744,SRWObs_2022_BLAVA_1094,1,1,1094,3,115,2,test,777.4590384,5193.292413,99.06
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433075,DH20SRW03-053,plot,1469285,SRWObs_2022_BLAVA_1095,1,1,1095,3,116,3,test,763.3000162,5856.192585,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433085,DH20SRW03-087,plot,1469680,SRWObs_2022_BLAVA_1096,1,1,1096,3,117,3,test,760.7256485,4680.080741,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1386915,VA22FHB-73,plot,1469166,SRWObs_2022_BLAVA_1097,1,1,1097,3,118,3,test,768.4487515,5764.415354,99.06
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1384338,19VTK16-52,plot,1469637,SRWObs_2022_BLAVA_1098,1,1,1098,3,119,3,test,740.1307071,5671.3318,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1384754,VA22W-225,plot,1469554,SRWObs_2022_BLAVA_1099,1,1,1099,3,120,3,test,745.2794424,5816.728016,73.66
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1433231,19VDH-FHB-MAS09-11,plot,1469579,SRWObs_2022_BLAVA_1100,1,1,1100,3,121,3,test,762.0128323,6293.560354,91.44
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434394,VA22W-389,plot,1469580,SRWObs_2022_BLAVA_1101,1,1,1101,3,122,3,test,768.4487515,5521.068672,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432713,VA22FHB-158,plot,1469631,SRWObs_2022_BLAVA_1102,1,1,1102,3,123,3,test,754.2897293,4685.23303,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1386718,VA22W-301,plot,1469524,SRWObs_2022_BLAVA_1103,1,1,1103,3,124,3,test,760.7256485,5223.014309,83.82
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1385289,VA22W-455,plot,1469245,SRWObs_2022_BLAVA_1104,1,1,1104,3,125,3,test,759.4384647,6095.530149,91.44
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1382615,19VTK9-10,plot,1469501,SRWObs_2022_BLAVA_1105,1,1,1105,3,126,3,test,783.8949576,4487.444512,76.2
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1385384,16VT04-29-2-1-4,plot,1469736,SRWObs_2022_BLAVA_1140,1,1,1140,4,92,1,test,760.7256485,5066.19606,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1434190,DH19SRW09-029,plot,1469764,SRWObs_2022_BLAVA_1139,1,1,1139,4,93,1,test,767.1615677,5955.191649,86.36
2022,376,Virginia Tech,Nicholas Santantonio,9619,SRWObs_2022_BLAVA,VT small grains trial SRWObs_2022_BLAVA,RCBD,1.524,2.7432,,,45,"Blacksburg, VA",1432858,VA22FHB-75,plot,1469496,SRWObs_2022_BLAVA_1138,1,1,1138,4,94,1,test,758.1512808,4738.602034,88.9
